,datetime,rtt
2658,2019-03-23 02:44:09,1.817
2659,2019-03-23 02:44:14,1.512
2660,2019-03-23 02:44:19,154.194
2661,2019-03-23 02:44:20,3.770
2662,2019-03-23 02:44:21,1.611
2663,2019-03-23 02:44:25,1.377
2664,2019-03-23 02:44:26,1.979
2665,2019-03-23 02:44:28,4.106
2666,2019-03-23 02:44:39,1.332
2667,2019-03-23 02:44:41,154.196
2668,2019-03-23 02:44:43,154.781
2669,2019-03-23 02:44:45,1.375
2670,2019-03-23 02:44:50,1.387
2671,2019-03-23 02:45:00,2.146
2672,2019-03-23 02:45:02,154.187
2673,2019-03-23 02:45:02,1.399
2674,2019-03-23 02:45:08,1.610
2675,2019-03-23 02:45:10,154.155
2676,2019-03-23 02:45:18,1.631
2677,2019-03-23 02:45:20,154.180
2678,2019-03-23 02:45:23,154.198
2679,2019-03-23 02:45:25,96.879
2680,2019-03-23 02:45:26,96.826
2681,2019-03-23 02:45:29,154.163
2682,2019-03-23 02:45:30,1.647
2683,2019-03-23 02:45:35,96.804
2684,2019-03-23 02:45:35,1.431
2685,2019-03-23 02:45:35,1.373
2686,2019-03-23 02:45:35,1.657
2687,2019-03-23 02:45:36,1.405
2688,2019-03-23 02:45:37,1.253
2689,2019-03-23 02:45:38,156.874
2690,2019-03-23 02:45:42,1.252
2691,2019-03-23 02:45:42,1.733
2692,2019-03-23 02:45:43,1.473
2693,2019-03-23 02:45:43,1.354
2694,2019-03-23 02:45:45,1.436
2695,2019-03-23 02:45:46,156.624
2696,2019-03-23 02:45:49,2.485
2697,2019-03-23 02:45:57,1.700
2698,2019-03-23 02:45:59,1.339
2699,2019-03-23 02:46:01,154.184
2700,2019-03-23 02:46:01,1.366
2701,2019-03-23 02:46:08,1.376
2702,2019-03-23 02:46:09,1.672
2703,2019-03-23 02:46:12,154.205
2704,2019-03-23 02:46:13,1.425
2705,2019-03-23 02:46:14,1.657
2706,2019-03-23 02:46:18,154.310
2707,2019-03-23 02:46:18,2.040
2708,2019-03-23 02:46:27,1.381
2709,2019-03-23 02:46:28,1.355
2710,2019-03-23 02:46:28,155.599
2711,2019-03-23 02:46:32,1.448
2712,2019-03-23 02:46:39,1.390
2713,2019-03-23 02:46:40,2.060
2714,2019-03-23 02:46:41,154.378
2715,2019-03-23 02:46:43,1.404
2716,2019-03-23 02:46:43,9.674
2717,2019-03-23 02:46:44,1.357
2718,2019-03-23 02:46:49,1.957
2719,2019-03-23 02:46:53,96.781
