,datetime,rtt
0,2019-03-23 00:01:56,88.831
1,2019-03-23 00:01:57,89.646
2,2019-03-23 00:01:57,113.450
3,2019-03-23 00:01:57,88.768
4,2019-03-23 00:01:58,101.666
5,2019-03-23 00:02:02,101.866
6,2019-03-23 00:02:03,89.022
7,2019-03-23 00:02:03,89.243
8,2019-03-23 00:02:04,101.545
9,2019-03-23 00:02:08,89.078
10,2019-03-23 00:02:08,101.713
11,2019-03-23 00:02:09,88.901
12,2019-03-23 00:02:10,101.821
13,2019-03-23 00:02:12,101.694
14,2019-03-23 00:02:14,89.667
15,2019-03-23 00:02:15,88.851
16,2019-03-23 00:02:16,101.594
17,2019-03-23 00:02:18,88.922
18,2019-03-23 00:02:23,88.996
19,2019-03-23 00:02:25,89.065
20,2019-03-23 00:02:28,101.853
21,2019-03-23 00:02:29,167.770
22,2019-03-23 00:02:30,88.800
23,2019-03-23 00:02:31,101.617
24,2019-03-23 00:02:33,89.214
25,2019-03-23 00:02:33,88.883
26,2019-03-23 00:02:34,101.781
27,2019-03-23 00:02:34,88.998
28,2019-03-23 00:02:36,101.439
29,2019-03-23 00:02:39,101.592
30,2019-03-23 00:02:43,89.129
31,2019-03-23 00:02:44,142.741
32,2019-03-23 00:02:49,89.014
33,2019-03-23 00:02:50,89.055
34,2019-03-23 00:02:50,101.695
35,2019-03-23 00:02:55,89.012
36,2019-03-23 00:03:02,101.575
37,2019-03-23 00:03:07,88.816
38,2019-03-23 00:03:11,89.504
39,2019-03-23 00:03:18,89.317
40,2019-03-23 00:03:24,101.820
41,2019-03-23 00:03:26,106.447
42,2019-03-23 00:03:31,110.321
43,2019-03-23 00:03:34,90.074
44,2019-03-23 00:03:36,101.851
45,2019-03-23 00:03:41,102.086
46,2019-03-23 00:03:41,106.572
47,2019-03-23 00:03:41,103.728
48,2019-03-23 00:03:45,89.223
49,2019-03-23 00:03:49,88.965
50,2019-03-23 00:03:51,88.986
51,2019-03-23 00:03:53,91.728
52,2019-03-23 00:03:57,88.814
53,2019-03-23 00:03:59,97.202
54,2019-03-23 00:04:02,89.154
55,2019-03-23 00:04:03,89.019
56,2019-03-23 00:04:05,101.969
57,2019-03-23 00:04:06,89.071
58,2019-03-23 00:04:07,88.886
59,2019-03-23 00:04:08,117.561
60,2019-03-23 00:04:13,89.026
61,2019-03-23 00:04:16,88.753
62,2019-03-23 00:04:19,89.020
63,2019-03-23 00:04:21,88.792
64,2019-03-23 00:04:25,102.837
65,2019-03-23 00:04:26,101.816
66,2019-03-23 00:04:28,101.808
67,2019-03-23 00:04:29,131.580
68,2019-03-23 00:04:30,101.513
69,2019-03-23 00:04:32,105.263
70,2019-03-23 00:04:34,102.483
71,2019-03-23 00:04:35,88.990
72,2019-03-23 00:04:40,89.318
73,2019-03-23 00:04:43,101.641
74,2019-03-23 00:04:45,101.698
75,2019-03-23 00:04:52,88.889
76,2019-03-23 00:04:56,90.050
77,2019-03-23 00:04:58,88.934
78,2019-03-23 00:05:00,102.926
79,2019-03-23 00:05:01,92.702
80,2019-03-23 00:05:01,89.309
81,2019-03-23 00:05:03,89.038
82,2019-03-23 00:05:09,101.657
83,2019-03-23 00:05:10,88.964
84,2019-03-23 00:05:13,101.777
85,2019-03-23 00:05:14,88.960
86,2019-03-23 00:05:16,88.993
87,2019-03-23 00:05:19,101.620
88,2019-03-23 00:05:19,89.634
89,2019-03-23 00:05:20,101.703
90,2019-03-23 00:05:21,101.519
91,2019-03-23 00:05:22,111.092
92,2019-03-23 00:05:28,126.819
93,2019-03-23 00:05:31,101.969
94,2019-03-23 00:05:35,89.164
95,2019-03-23 00:05:36,88.828
96,2019-03-23 00:05:38,101.606
97,2019-03-23 00:05:45,101.770
98,2019-03-23 00:05:48,88.828
99,2019-03-23 00:05:50,88.810
100,2019-03-23 00:05:50,89.040
101,2019-03-23 00:05:52,101.745
102,2019-03-23 00:05:53,104.437
103,2019-03-23 00:05:56,89.066
104,2019-03-23 00:05:58,101.694
105,2019-03-23 00:06:00,101.891
106,2019-03-23 00:06:00,101.678
107,2019-03-23 00:06:04,89.053
108,2019-03-23 00:06:07,101.345
109,2019-03-23 00:06:10,88.955
110,2019-03-23 00:06:13,101.565
111,2019-03-23 00:06:14,101.635
112,2019-03-23 00:06:17,89.311
113,2019-03-23 00:06:19,137.970
114,2019-03-23 00:06:20,91.817
115,2019-03-23 00:06:20,151.347
116,2019-03-23 00:06:24,89.095
117,2019-03-23 00:06:26,89.167
118,2019-03-23 00:06:28,101.584
119,2019-03-23 00:06:35,101.996
120,2019-03-23 00:06:37,93.478
121,2019-03-23 00:06:38,88.990
122,2019-03-23 00:06:41,138.805
123,2019-03-23 00:06:42,101.777
124,2019-03-23 00:06:49,102.145
125,2019-03-23 00:06:50,101.801
126,2019-03-23 00:06:52,101.568
127,2019-03-23 00:06:53,101.789
128,2019-03-23 00:06:56,101.911
129,2019-03-23 00:06:56,88.868
130,2019-03-23 00:06:56,102.007
131,2019-03-23 00:06:58,101.663
132,2019-03-23 00:07:01,88.948
133,2019-03-23 00:07:04,101.772
134,2019-03-23 00:07:08,89.066
135,2019-03-23 00:07:09,90.543
136,2019-03-23 00:07:17,101.871
137,2019-03-23 00:07:20,101.855
138,2019-03-23 00:07:20,89.009
139,2019-03-23 00:07:21,101.672
140,2019-03-23 00:09:16,88.844
141,2019-03-23 00:09:20,101.997
142,2019-03-23 00:09:20,89.031
143,2019-03-23 00:09:20,89.189
144,2019-03-23 00:09:20,102.003
145,2019-03-23 00:09:22,89.157
146,2019-03-23 00:09:22,88.838
147,2019-03-23 00:09:23,101.714
148,2019-03-23 00:09:27,101.602
149,2019-03-23 00:09:28,88.982
150,2019-03-23 00:09:29,89.032
