2019-03-23 00:01:57,154.163,2
2019-03-23 00:01:59,154.185,7
2019-03-23 00:02:07,154.245,15
2019-03-23 00:02:10,154.23,21
2019-03-23 00:02:32,154.143,31
2019-03-23 00:02:34,154.051,33
2019-03-23 00:02:43,154.552,34
2019-03-23 00:02:45,154.767,35
2019-03-23 00:02:52,154.168,38
2019-03-23 00:03:08,154.216,44
2019-03-23 00:03:37,154.182,53
2019-03-23 00:03:46,154.244,61
2019-03-23 00:03:52,154.177,63
2019-03-23 00:04:01,154.206,66
2019-03-23 00:04:05,154.128,69
2019-03-23 00:04:09,154.145,72
2019-03-23 00:04:37,154.156,81
2019-03-23 00:05:09,154.654,90
2019-03-23 00:05:11,154.154,91
2019-03-23 00:05:21,154.212,97
2019-03-23 00:05:30,154.215,99
2019-03-23 00:05:31,154.958,102
2019-03-23 00:05:48,154.198,107
2019-03-23 00:05:50,155.504,109
2019-03-23 00:06:13,154.222,115
2019-03-23 00:06:14,154.356,116
2019-03-23 00:06:18,154.205,119
2019-03-23 00:06:19,154.183,120
2019-03-23 00:06:21,154.391,121
2019-03-23 00:06:29,154.222,124
2019-03-23 00:06:36,154.218,128
2019-03-23 00:06:44,154.194,131
2019-03-23 00:09:57,154.191,160
2019-03-23 00:10:42,159.433,169
2019-03-23 00:10:55,154.307,174
2019-03-23 00:11:03,154.366,176
2019-03-23 00:11:07,154.984,177
2019-03-23 00:11:13,154.103,182
2019-03-23 00:11:43,154.148,193
2019-03-23 00:11:45,154.203,195
2019-03-23 00:12:15,154.189,210
2019-03-23 00:12:31,154.179,218
2019-03-23 00:13:55,154.14,253
2019-03-23 00:14:21,154.179,261
2019-03-23 00:14:33,154.965,266
2019-03-23 00:14:40,154.175,268
2019-03-23 00:17:08,154.26,271
2019-03-23 00:17:08,155.025,272
2019-03-23 00:17:12,154.184,275
2019-03-23 00:17:14,154.242,277
2019-03-23 00:17:15,154.226,278
2019-03-23 00:17:15,154.743,280
2019-03-23 00:17:25,154.916,284
2019-03-23 00:18:00,154.12,299
2019-03-23 00:18:11,156.233,303
2019-03-23 00:18:14,154.226,304
2019-03-23 00:18:32,154.277,309
2019-03-23 00:18:56,154.232,316
2019-03-23 00:18:57,154.169,319
2019-03-23 00:19:25,154.702,332
2019-03-23 00:19:32,154.187,333
2019-03-23 00:19:33,154.226,334
2019-03-23 00:19:51,154.302,338
2019-03-23 00:20:15,154.201,347
2019-03-23 00:20:19,156.026,348
2019-03-23 00:21:08,154.182,367
2019-03-23 00:21:10,155.317,368
2019-03-23 00:21:20,154.156,371
2019-03-23 00:21:25,154.208,372
2019-03-23 00:21:34,154.417,377
2019-03-23 00:21:37,154.263,378
2019-03-23 00:21:44,154.586,381
2019-03-23 00:22:00,154.313,388
2019-03-23 00:22:03,156.279,389
2019-03-23 00:22:13,155.851,391
2019-03-23 00:22:30,154.231,396
2019-03-23 00:24:32,154.159,398
2019-03-23 00:24:42,154.18,404
2019-03-23 00:25:08,154.176,416
2019-03-23 00:25:09,154.226,417
2019-03-23 00:25:16,154.12,421
2019-03-23 00:25:19,156.217,423
2019-03-23 00:25:28,154.754,428
2019-03-23 00:25:38,154.197,429
2019-03-23 00:25:44,154.485,432
2019-03-23 00:26:18,154.224,440
2019-03-23 00:26:48,154.775,447
2019-03-23 00:27:19,154.188,458
2019-03-23 00:27:38,154.154,465
2019-03-23 00:28:10,154.957,475
2019-03-23 00:28:27,154.188,482
2019-03-23 00:29:01,154.63,489
2019-03-23 00:29:19,154.182,494
2019-03-23 00:29:37,164.344,503
2019-03-23 00:32:33,154.216,511
2019-03-23 00:32:43,154.222,519
2019-03-23 00:32:44,154.29,521
2019-03-23 00:32:45,154.217,522
2019-03-23 00:32:46,154.179,524
2019-03-23 00:32:47,154.127,525
2019-03-23 00:32:53,154.232,531
2019-03-23 00:33:25,154.212,551
2019-03-23 00:34:20,154.31,569
2019-03-23 00:34:37,155.289,576
2019-03-23 00:34:56,154.206,581
2019-03-23 00:35:11,157.288,585
2019-03-23 00:35:38,154.204,593
2019-03-23 00:35:55,154.13,599
2019-03-23 00:36:53,154.715,618
2019-03-23 00:37:18,154.329,631
2019-03-23 00:37:30,154.263,633
2019-03-23 00:39:51,154.142,640
2019-03-23 00:39:55,154.062,644
2019-03-23 00:40:11,154.22,652
2019-03-23 00:40:14,154.071,653
2019-03-23 00:40:16,154.24,655
2019-03-23 00:40:36,154.167,661
2019-03-23 00:40:54,154.158,666
2019-03-23 00:40:58,154.166,667
2019-03-23 00:41:08,154.18,670
2019-03-23 00:41:30,154.811,675
2019-03-23 00:41:33,154.227,677
2019-03-23 00:41:37,155.157,679
2019-03-23 00:41:37,154.144,680
2019-03-23 00:41:41,154.174,685
2019-03-23 00:42:10,154.223,692
2019-03-23 00:42:41,154.229,704
2019-03-23 00:43:03,154.164,712
2019-03-23 00:43:19,154.179,719
2019-03-23 00:43:29,155.778,723
2019-03-23 00:44:11,154.218,735
2019-03-23 00:44:11,154.14,736
2019-03-23 00:44:18,154.219,739
2019-03-23 00:44:24,154.188,741
2019-03-23 00:44:30,154.237,743
2019-03-23 00:44:59,154.194,751
2019-03-23 00:45:12,154.141,756
2019-03-23 00:47:34,154.224,766
2019-03-23 00:47:37,154.145,770
2019-03-23 00:47:50,154.298,776
2019-03-23 00:48:00,154.233,780
2019-03-23 00:49:08,154.193,800
2019-03-23 00:49:35,154.242,812
2019-03-23 00:51:03,154.161,835
2019-03-23 00:51:09,154.623,839
2019-03-23 00:51:13,155.187,842
2019-03-23 00:51:29,154.296,844
2019-03-23 00:51:40,156.185,848
2019-03-23 00:51:51,154.258,855
2019-03-23 00:52:04,154.185,862
2019-03-23 00:52:09,155.257,865
2019-03-23 00:52:14,154.182,868
2019-03-23 00:52:28,154.359,872
2019-03-23 00:52:37,154.194,879
2019-03-23 00:55:17,154.125,887
2019-03-23 00:55:21,154.164,890
2019-03-23 00:55:27,154.745,894
2019-03-23 00:55:29,154.597,900
2019-03-23 00:55:46,154.214,903
2019-03-23 00:55:50,154.385,904
2019-03-23 00:56:00,154.14,905
2019-03-23 00:56:55,155.204,916
2019-03-23 00:57:08,154.272,920
2019-03-23 00:57:28,154.177,928
2019-03-23 00:57:38,154.172,933
2019-03-23 00:58:09,155.024,951
2019-03-23 00:59:53,154.197,983
2019-03-23 00:59:56,154.266,986
2019-03-23 01:00:02,154.204,988
2019-03-23 01:00:04,154.24,990
2019-03-23 01:00:16,154.22,995
2019-03-23 01:00:17,154.406,996
2019-03-23 01:00:33,154.977,999
2019-03-23 01:03:24,156.125,1000
2019-03-23 01:04:05,154.142,1020
2019-03-23 01:04:39,154.15,1026
2019-03-23 01:04:52,154.232,1030
2019-03-23 01:04:58,154.195,1034
2019-03-23 01:05:24,154.197,1050
2019-03-23 01:05:47,154.142,1054
2019-03-23 01:05:59,154.132,1059
2019-03-23 01:06:22,154.285,1063
2019-03-23 01:06:27,154.625,1064
2019-03-23 01:06:40,156.073,1068
2019-03-23 01:07:08,154.195,1076
2019-03-23 01:07:27,154.114,1085
2019-03-23 01:07:32,154.13,1087
2019-03-23 01:07:35,154.239,1089
2019-03-23 01:07:55,154.244,1095
2019-03-23 01:11:01,154.159,1115
2019-03-23 01:11:02,155.287,1116
2019-03-23 01:11:06,154.063,1118
2019-03-23 01:11:19,155.45,1124
2019-03-23 01:11:19,154.106,1125
2019-03-23 01:11:30,154.214,1130
2019-03-23 01:12:07,156.132,1139
2019-03-23 01:12:09,154.212,1140
2019-03-23 01:12:43,154.21,1150
2019-03-23 01:12:45,154.683,1151
2019-03-23 01:12:48,154.049,1152
2019-03-23 01:13:06,154.198,1158
2019-03-23 01:13:18,154.222,1161
2019-03-23 01:13:21,155.006,1162
2019-03-23 01:13:44,154.315,1172
2019-03-23 01:13:46,154.165,1174
2019-03-23 01:14:03,154.095,1182
2019-03-23 01:14:06,154.652,1184
2019-03-23 01:14:15,154.26,1191
2019-03-23 01:14:33,154.193,1198
2019-03-23 01:14:38,154.183,1199
2019-03-23 01:14:57,154.31,1203
2019-03-23 01:15:06,154.261,1207
2019-03-23 01:15:07,154.087,1208
2019-03-23 01:15:46,155.438,1221
2019-03-23 01:15:57,154.146,1227
2019-03-23 01:16:01,154.104,1230
2019-03-23 01:16:11,154.337,1234
2019-03-23 01:16:26,154.173,1237
2019-03-23 01:18:51,154.458,1243
2019-03-23 01:18:52,154.706,1244
2019-03-23 01:18:52,155.071,1245
2019-03-23 01:18:59,154.295,1251
